芝加哥,喜剧/剧情/音乐,Rob Marshall, , ,ftp://dygod2:dygod2@d002.dygod.org:5102/芝加哥.[中英双字.1024分辨率]/[电影天堂www.dygod.org]芝加哥BD中英双字.rmvb
不归路/爆裂末路,动作/剧情,Parviz Saghizadeh, , ,ftp://dygod1:dygod1@d051.dygod.org:1317/爆裂末路.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]爆裂末路bd中英双字.rmvb
休旅任务,冒险/喜剧/家庭,巴里&middot;索南菲尔德 Barry Sonnenfeld, , ,ftp://dygod1:dygod1@d051.dygod.org:2394/休旅任务.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]休旅任务BD中英双字.rmvb
51号星球,动画/冒险/喜剧/家庭/幻想,乔格&middot;巴拉克 Jorge Blanco, , ,ftp://dygod1:dygod1@d071.dygod.org:2212/51号星球.[中英双字.1024分辨率]/[电影天堂www.dygod.org]51号星球BD中英双字.rmvb
处刑人2,动作/惊悚/犯罪/剧情,特洛伊&middot;达菲 Troy Duffy, , ,ftp://dygod1:dygod1@d071.dygod.org:6574/处刑人2.[中英双字.1024分辨率]/[电影天堂www.dygod.org]处刑人2BD中英双字.rmvb
在云端/悬而未决,喜剧/剧情/爱情,贾森&middot;雷特曼 Jason Reitman, , ,ftp://dygod1:dygod1@d030.dygod.org:2020/在云端.[中英双字.1024分辨率]/[电影天堂www.dygod.org]在云端BD中英双字.rmvb
生死停留/一线生机,剧情/惊悚,马克&middot;弗斯特 Marc Forster ,伊万&middot;麦格雷戈 Ewan McGregor .... Sam Foster, ,ftp://dygod1:dygod1@d071.dygod.org:6573/生死停留.[中英双字.1024分辨率]/[电影天堂www.dygod.org]生死停留BD中英双字.rmvb
战鸽快飞/战鸽总动员,动画/喜剧/冒险/家庭,加里&middot;查普曼 Gary Chapman ,约翰&middot;克莱斯 John Cleese .... Mercury (voice), ,ftp://dygod1:dygod1@d071.dygod.org:5038/战鸽快飞.[中英双字.1024分辨率]/[电影天堂www.dygod.org]战鸽快飞BD中英双字.rmvb
夜魔,惊悚/犯罪/恐怖,马库斯&middot;邓斯坦 Marcus Dunstan, , ,ftp://dygod1:dygod1@d071.dygod.org:5037/夜魔.[中字.1024分辨率]/[电影天堂www.dygod.org]夜魔BD中字.rmvb
忍者,动作/犯罪/剧情/惊悚,艾萨克&middot;佛罗伦汀 Isaac Florentine, , ,ftp://dygod1:dygod1@d030.dygod.org:2019/忍者.[中英双字.1024分辨率]/[电影天堂www.dygod.org]忍者BD中英双字.rmvb
吸血鬼助手,动作/冒险/喜剧/幻想/恐怖/惊悚,保罗&middot;韦兹 Paul Weitz, , ,ftp://dygod1:dygod1@d002.dygod.org:5097/吸血鬼助手.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]吸血鬼助手BD中英双字.rmvb
绅士布朗科,喜剧,杰瑞德&middot;赫斯 Jared Hess, , ,ftp://dygod1:dygod1@d071.dygod.org:5036/绅士布朗科DVD中英双字/[电影天堂www.dygod.org]绅士布朗科DVD中英双字.rmvb
脉搏探测器/灵异空间,恐怖/惊悚/科幻,乔&middot;舒马赫 Joel Schumacher ,吉弗&middot;萨瑟兰 Kiefer Sutherland&nbsp; ....&nbsp; Nelson, ,ftp://dygod1:dygod1@d051.dygod.org:1315/灵异空间.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]灵异空间BD中英双字.rmvb
成为简·奥斯汀/珍爱,传记/剧情/爱情,朱里安&middot;杰拉德 Julian Jarrold, , ,ftp://dygod1:dygod1@d030.dygod.org:2018/成为简·奥斯汀.[中英双字.1024分辨率]/[电影天堂www.dygod.org]成为简·奥斯汀BD中英双字.rmvb
超级幼兽/极速小绵羊,喜剧,室贺厚 Atsushi Muroga, , ,ftp://dygod1:dygod1@d051.dygod.org:1314/超级幼兽.[中字.1024分辨率]/[电影天堂www.dytt8.net]超级幼兽BD中字.rmvb
处刑人2,动作/惊悚/犯罪/剧情,特洛伊&middot;达菲 Troy Duffy, , ,ftp://dygod1:dygod1@d071.dygod.org:2210/处刑人2DVD中英双字/[电影天堂www.dytt8.net]处刑人2DVD中英双字cd1.rmvb
葬礼上的死亡,喜剧/剧情,弗兰克&middot;奥兹 Frank Oz ,马修&middot;麦克菲迪恩 Matthew MacFadyen .... Daniel, ,ftp://dygod1:dygod1@d051.dygod.org:1313/葬礼上的死亡.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]葬礼上的死亡BD中英双字.rmvb
海军上将高尔察克,剧情/历史/战争,安德烈&middot;克拉夫库克 Andrei Kravchuk, , ,ftp://dygod1:dygod1@d030.dygod.org:2017/海军上将高尔察克.[中英双字.1024分辨率]/[电影天堂www.dygod.org]海军上将高尔察克BD中英双字.rmvb
在云端/悬而未决,喜剧/剧情/爱情,贾森&middot;雷特曼 Jason Reitman, , ,ftp://dygod1:dygod1@d022.dygod.org:2016/在云端DVD中英双字/[电影天堂www.dygod.org]在云端DVD中英双字.rmvb
非礼勿视/魔眼无踪,动作/恐怖/惊悚/犯罪/神秘,葛雷格瑞&middot;达克 Gregory Dark, , ,ftp://dygod1:dygod1@d022.dygod.org:2015/非礼勿视.[中英双字.1024分辨率]/[电影天堂www.dygod.org]非礼勿视BD中英双字.rmvb
野兽家园/野兽国,冒险/剧情/家庭/幻想,斯派克&middot;琼斯 Spike Jonze, , ,ftp://dygod1:dygod1@d050.dygod.org:1312/野兽家园.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]野兽家园BD中英双字.rmvb
基督再临,动作/奇幻/惊悚/恐怖,斯科特&middot;查尔斯&middot;斯图瓦特 Scott Charles Stewart, , ,ftp://dygod1:dygod1@d001.dygod.org:5095/基督再临中英双字/[电影天堂www.dytt8.net]基督再临中英双字.rmvb
老家伙/欧吉桑卡好,喜剧/家庭,沃尔特&middot;拜克 Walt Becker, , ,ftp://dygod1:dygod1@d070.dygod.org:2208/老家伙.[中英双字.1024分辨率]/[电影天堂www.dygod.org]老家伙BD中英双字.rmvb
老家伙/欧吉桑卡好,喜剧/家庭,沃尔特&middot;拜克 Walt Becker, , ,ftp://dygod1:dygod1@d050.dygod.org:1311/老家伙DVD中英双字/[电影天堂www.dytt8.net]老家伙DVD中英双字.rmvb
怒海争锋：极地远征,动作/冒险/剧情/战争,彼得&middot;威尔 Peter Weir, , ,ftp://dygod1:dygod1@d022.dygod.org:2014/怒海争锋：极地远征.[中英双字.1024分辨率]/[电影天堂www.dygod.org]怒海争锋：极地远征cd1.rmvb
这个男人来自地球,科幻 ,Richard Schenkman ,约翰&middot;比林斯雷 John Billingsley .... Harry, ,ftp://dygod1:dygod1@d022.dygod.org:1018/这个男人来自地球.[中英双字.1024分辨率]/[电影天堂www.dygod.org]这个男人来自地球BD中英双字.rmvb
51号星球,动画/奇幻/冒险/喜剧/家庭,乔格&middot;巴拉克 Jorge Blanco, , ,ftp://dygod1:dygod1@d001.dygod.org:5092/51号星球DVD中英双字/[电影天堂www.dygod.org]51号星球DVD中英双字.rmvb
杀手没有假期,喜剧/犯罪/剧情/惊悚,马丁&middot;麦克唐纳 Martin McDonagh ,Elizabeth Berrington&nbsp; ....&nbsp; Natalie, ,ftp://dygod1:dygod1@d022.dygod.org:1017/杀手没有假期.[中英双字.1024分辨率]/[电影天堂www.dygod.org]杀手没有假期BD中英双字.rmvb
黑暗边缘,剧情/惊悚,马丁 坎贝尔 Martin Campbell, , ,ftp://dygod1:dygod1@d050.dygod.org:1309/黑暗边缘/[电影天堂www.dytt8.net]黑暗边缘cd1.rmvb
帕那索斯博士的奇幻秀,冒险/幻想/神秘,特瑞&middot;吉列姆 Terry Gilliam, , ,ftp://dygod1:dygod1@d070.dygod.org:2206/帕那索斯博士的奇幻秀.[中英双字.1024分辨率]/[电影天堂www.dygod.org]帕那索斯博士的奇幻秀BD中英双字.rmvb
罪恶部队,剧情/战争/历史,罗伯特&middot;格迪基扬 Robert Gu&eacute;diguian, , ,ftp://dygod1:dygod1@d001.dygod.org:5091/罪恶部队.[中英双字.1024分辨率]/[电影天堂www.dygod.org]罪恶部队BD中英双字.rmvb
越空飞龙/终极特区,动作/惊悚,约翰&middot;班德汉姆 John Badham, , ,ftp://dygod1:dygod1@d022.dygod.org:1016/越空飞龙.[中字.1024分辨率]/[电影天堂www.dygod.org]越空飞龙BD中字.rmvb
魔窟/异底洞,动作/恐怖/科幻/冒险 ,布鲁斯&middot;亨特 Bruce Hunt ,莫里斯&middot;切斯纳特 Morris Chestnut .... Top Buchanan, ,ftp://dygod1:dygod1@d050.dygod.org:1308/魔窟.[中英双字.1024分辨率]/[电影天堂www.dygod.org]魔窟BD中英双字.rmvb
老友有钱/富贵老友记,喜剧/剧情/爱情,妮可&middot;哈罗夫森纳 Nicole Holofcenner, , ,ftp://dygod1:dygod1@d070.dygod.org:2205/老友有钱.[中英双字.1024分辨率]/[电影天堂www.dygod.org]老友有钱BD中英双字.rmvb
野兽家园/野兽国,冒险/剧情/家庭/幻想,斯派克&middot;琼斯 Spike Jonze, , ,ftp://dygod1:dygod1@d050.dygod.org:1307/野兽家园DVD中英双字/[电影天堂www.dygod.org]野兽家园DVD中英双字.rmvb
女子大乱斗,动作,Rick Jacobson, , ,ftp://dygod1:dygod1@d022.dygod.org:1015/女子大乱斗.[中字.1024分辨率]/[电影天堂www.dygod.org]女子大乱斗BD中字.rmvb
血与骨,动作/剧情,Ben Ramsey, , ,ftp://dygod1:dygod1@d001.dygod.org:5088/血与骨.[中英双字.1024分辨率]/[电影天堂www.dygod.org]血与骨BD中英双字.rmvb
姐弟恋/爱情逆转胜,喜剧/爱情,巴特&middot;弗伦德里希 Bart Freundlich, , ,ftp://dygod1:dygod1@d050.dygod.org:1306/爱情逆转胜.[中英双字.1024分辨率]/[电影天堂www.dygod.org]爱情逆转胜BD中英双字.rmvb
淘金俏冤家/傻爱成金,冒险/喜剧/爱情/惊悚,安迪&middot;坦纳特 Andy Tennant ,马修&middot;麦康纳 Matthew McConaughey&nbsp; ....&nbsp; Benjamin Finnegan, ,ftp://dygod1:dygod1@d174.dygod.org:5003/淘金俏冤家.[中英双字.1024分辨率]/[电影天堂www.dygod.org]淘金俏冤家BD中英双字.rmvb
猎杀禁地,惊悚/冒险/恐怖,Brian Pulido, , ,ftp://dygod1:dygod1@d022.dygod.org:1013/猎杀禁地DVD中字/[电影天堂www.dygod.org]猎杀禁地DVD中字.rmvb
吸血鬼助手/奇趣马戏团,动作/冒险/喜剧/幻想/恐怖/惊悚,保罗&middot;韦兹 Paul Weitz, , ,ftp://dygod1:dygod1@d070.dygod.org:2202/吸血鬼助手DVD中英双字/[电影天堂www.dygod.org]吸血鬼助手DVD中英双字.rmvb
谁主名花,喜剧,弗朗西斯&middot;维贝 Francis Veber , , ,ftp://dygod1:dygod1@d050.dygod.org:2390/谁主名花.[中英双字.1024分辨率]/[电影天堂www.dygod.org]谁主名花BD中英双字.rmvb
公爵夫人,剧情/历史,索尔&middot;迪勃 Saul Dibb, , ,ftp://dygod1:dygod1@d050.dygod.org:1305/公爵夫人.[中英双字.1024分辨率]/[电影天堂www.dygod.org]公爵夫人BD中英双字.rmvb
鼠来宝2/艾尔文与花栗鼠2,动画/喜剧/家庭/爱情,贝蒂&middot;托马斯 Betty Thomas, , ,ftp://dygod1:dygod1@d022.dygod.org:1011/鼠来宝2/[电影天堂www.dygod.org]鼠来宝2.rmvb
触不到的恋人,剧情/幻想/爱情,亚利桑德罗&middot;阿奎斯提 Alejandro Agresti, , ,ftp://dygod1:dygod1@d070.dygod.org:6572/触不到的恋人.[中英双字.1024分辨率]/[电影天堂www.dygod.org]触不到的恋人BD中英双字.rmvb
巴拿马裁缝/惊暴危机,剧情/惊悚,约翰&middot;伯尔曼 John Boorman, , ,ftp://dygod1:dygod1@d070.dygod.org:2201/巴拿马裁缝.[中英双字.1024分辨率]/[电影天堂www.dygod.org]巴拿马裁缝BD中英双字.rmvb
伴我同行,冒险/剧情,罗伯&middot;雷恩 , , ,ftp://dygod2:dygod2@d001.dygod.org:5086/伴我同行.[中字.1024分辨率]/[电影天堂www.dygod.org]伴我同行BD中字.rmvb
遗愿清单,冒险/喜剧/剧情,罗伯&middot;莱纳 Rob Reiner, , ,ftp://dygod1:dygod1@d050.dygod.org:2389/遗愿清单.[中英双字.1024分辨率]/[电影天堂www.dygod.org]遗愿清单BD中英双字.rmvb
月球大冒险,动画/冒险/家庭,本&middot;斯塔森 Ben Stassen, , ,ftp://dygod1:dygod1@d050.dygod.org:1303/月球大冒险.[中英双字.1024分辨率]/[电影天堂www.dygod.org]月球大冒险BD中英双字.rmvb
嗜血破晓/黎明时分,动作/剧情/恐怖/科幻/惊悚,迈克尔&middot;斯派瑞 Michael Spierig, , ,ftp://dygod1:dygod1@d050.dygod.org:1302/嗜血破晓/[电影天堂www.dygod.org]嗜血破晓.rmvb
好家伙/盗亦有道,犯罪/剧情,马丁&middot;斯科西斯 Martin Scorsese, , ,ftp://dygod1:dygod1@d131.dygod.org:1002/好家伙.[中英双字.1024分辨率]/[电影天堂www.dygod.org]好家伙BD中英双字-cd1.rmvb
不死劫/生死劫,幻想/神秘/惊悚,M.奈特&middot;沙马兰 M. Night Shyamalan, , ,ftp://dygod1:dygod1@d131.dygod.org:1002/不死劫.[中英双字.1024分辨率]/[电影天堂www.dygod.org]不死劫BD中英双字-cd1.rmvb
中天,动作/幻想/冒险/剧情/爱情,赵东五 Dong-oh Jo, , ,ftp://dygod1:dygod1@d185.dygod.org:3003/中天.[中英双字.1024分辨率]/[电影天堂www.dygod.org]中天.[中英双字.1024分辨率].rmvb
被抢劫的乐趣,喜剧,约书亚&middot;萨弗迪 Joshua Safdie, , ,ftp://dygod1:dygod1@d070.dygod.org:5034/被抢劫的乐趣DVD中英双字/[电影天堂www.dygod.org]被抢劫的乐趣DVD中英双字.rmvb
跳跃剪接,喜剧/恐怖,李&middot;德马伯 Lee Demarbre, , ,ftp://dygod1:dygod1@d050.dygod.org:1301/跳跃剪接.[中字.1024分辨率]/[电影天堂www.dygod.org]跳跃剪接BD中字.rmvb
虎!虎!虎!/偷袭珍珠港,动作/剧情/冒险/战争/历史&nbsp; ,理查德&middot;弗莱彻 Richard Fleischer&nbsp; ....(U.S.A. sequences), , ,ftp://dygod1:dygod1@d022.dygod.org:1007/虎！虎！虎！.[中英双字.1024分辨率]/[电影天堂www.dygod.org]虎！虎！虎！.[中英双字.1024分辨率].rmvb
V字仇杀队,动作/剧情/科幻/惊悚,James McTeigue, , ,ftp://dygod1:dygod1@d022.dygod.org:2011/v字仇杀队.[中英双字.1024分辨率]/[电影天堂www.dygod.org]v字仇杀队bd中英双字.rmvb
人肉面线,恐怖/惊悚,提瓦&middot;马泰松 Tiwa Moeithaisong, , ,ftp://dygod1:dygod1@d070.dygod.org:5033/人肉面线DVD/[电影天堂www.dygod.org]人肉面线.rmvb
乱世三人行/战火情天,剧情/爱情/战争 ,约翰&middot;杜根 John Duigan ,莎莉&middot;赛隆 Charlize Theron .... Gilda Bess&eacute;, ,ftp://dygod1:dygod1@d050.dygod.org:2388/战火情天.[中英双字.1024分辨率]/[电影天堂www.dygod.org]战火情天BD中英双字.rmvb
海湾/海豚湾,记录/剧情,路易&middot;皮斯霍斯 Louie Psihoyos, , ,ftp://dygod1:dygod1@d050.dygod.org:1300/海豚湾.[中英双字.1024分辨率]/[电影天堂www.dygod.org]海豚湾BD中英双字.rmvb
呼吸,动作/冒险/剧情/战争,莱文特&middot;塞梅尔吉 Levent Semerci, , ,ftp://dygod1:dygod1@d022.dygod.org:1006/呼吸.[中字.1024分辨率]/[电影天堂www.dygod.org]呼吸BD中字.rmvb
第三十九级台阶,犯罪/神秘/惊悚,James Hawes, , ,ftp://dygod1:dygod1@d022.dygod.org:2009/第三十九级台阶.[中英双字.1024分辨率]/[电影天堂www.dygod.org]第三十九级台阶BD中英双字.rmvb
狙击电话亭/绝命铃声,犯罪/剧情/惊悚,乔尔-舒马赫(Joel Schumacher), , ,ftp://dygod1:dygod1@d022.dygod.org:1005/狙击电话亭.[中英双字.1024分辨率]/[电影天堂www.dygod.org]狙击电话亭BD中英双字.rmvb
格雷塔,剧情/爱情,Nancy Bardawil, , ,ftp://dygod1:dygod1@d050.dygod.org:1299/格雷塔.[中英双字.1024分辨率]/[电影天堂www.dygod.org]格雷塔BD中英双字.rmvb
邻家特工,动作/喜剧/家庭,布莱恩&middot;莱温特 Brian Levant, , ,ftp://dygod1:dygod1@d070.dygod.org:5032/邻家特工DVD/[电影天堂www.dygod.org]邻家特工DVD.rmvb
午夜电影,恐怖,Jack Messitt, , ,ftp://dygod1:dygod1@d050.dygod.org:1298/午夜电影.[中英双字.1024分辨率]/[电影天堂www.dygod.org]午夜电影BD中英双字.rmvb
人皮客栈2部,恐怖,艾利&middot;罗斯 Eli Roth, , ,ftp://dygod1:dygod1@d022.dygod.org:1003/人皮客栈.[中英双字.1024分辨率]/[电影天堂www.dygod.org]人皮客栈BD中英双字.rmvb
大峡谷遗宝,冒险/幻想/恐怖,Farhad Mann, , ,ftp://dygod1:dygod1@d022.dygod.org:3003/大峡谷遗宝.[中英双字.1024分辨率]/[电影天堂www.dygod.org]大峡谷遗宝BD中英双字.rmvb
五路追杀令,动作/喜剧/犯罪/惊悚,乔&middot;卡纳汉 Joe Carnahan, , ,ftp://dygod1:dygod1@d022.dygod.org:2007/五路追杀令.[中英双字.1024分辨率]/[电影天堂www.dygod.org]五路追杀令BD中英双字.rmvb
但丁的地狱之旅,动画,Boris Acosta, , ,ftp://dygod1:dygod1@d070.dygod.org:6570/但丁的地狱之旅.[中英双字.1024分辨率]/[电影天堂www.dygod.org]但丁的地狱之旅BD中英双字.rmvb
杀人宝盒/百万杀人实验,剧情/恐怖/神秘/科幻/惊悚,理查德&middot;凯利 Richard Kelly, , ,ftp://dygod1:dygod1@d050.dygod.org:1297/杀人宝盒.[中英双字.1024分辨率]/[电影天堂www.dygod.org]杀人宝盒BD中英双字.rmvb
威震八方/以暴易暴,动作/剧情/惊悚,Kevin Bray, , ,ftp://dygod1:dygod1@d022.dygod.org:3002/威震八方.[中英双字.1024分辨率]/[电影天堂www.dygod.org]威震八方BD中英双字.rmvb
再造战士3：重生,动作/剧情/科幻,John Hyams, , ,ftp://dygod1:dygod1@d022.dygod.org:2006/再造战士3.[中英双字.1024分辨率]/[电影天堂www.dygod.org]再造战士3BD中英双字.rmvb
木兰花/心灵角落,剧情,保罗&middot;托马斯&middot;安德森 Paul Thomas Anderson, , ,ftp://dygod1:dygod1@d070.dygod.org:6569/木兰花.[中英双字.1024分辨率]/[电影天堂www.dygod.org]木兰花BD中英双字.rmvb
天伦之旅,剧情,柯克&middot;琼斯 Kirk Jones, , ,ftp://dygod1:dygod1@d070.dygod.org:6568/天伦之旅DVD中英双字/[电影天堂www.dygod.org]天伦之旅DVD中英双字.rmvb
阿凡达,动作/冒险/科幻,詹姆斯&middot;卡梅隆 James Cameron, , ,ftp://dygod1:dygod1@d022.dygod.org:2003/阿凡达/[电影天堂www.dygod.org]阿凡达CD1.rmvb
忠犬八公的故事,家庭/剧情,莱塞&middot;霍尔斯道姆 Lasse Hallstr m, , ,ftp://dygod1:dygod1@d070.dygod.org:5031/忠犬八公的故事DVD中英双字/[电影天堂www.dygod.org]忠犬八公的故事DVD中英双字.rmvb
疯狗/红色迷雾,恐怖/惊悚,帕迪&middot;布里纳希 Paddy Breathnach, , ,ftp://dygod1:dygod1@d022.dygod.org:3001/红色迷雾.[中英双字.1024分辨率]/[电影天堂www.dygod.org]红色迷雾BD中英双字.rmvb
伦敦上空的鹰,剧情/战争,恩佐&middot;卡斯提拉里 Enzo G. Castellari, , ,ftp://dygod1:dygod1@d050.dygod.org:2387/伦敦上空的鹰.[中字.1024分辨率]/[电影天堂www.dygod.org]伦敦上空的鹰BD中字.rmvb
吸血女伯爵,剧情/幻想/历史,朱拉&middot;亚库比斯克 Juraj Jakubisko, , ,ftp://dygod1:dygod1@d050.dygod.org:1296/吸血女伯爵.[中字.1024分辨率]/[电影天堂www.dygod.org]吸血女伯爵BD中字.rmvb
她的野心/美眉的野心,喜剧/爱情,斯科特&middot;马歇尔 Scott Marshall, , ,ftp://dygod1:dygod1@d070.dygod.org:5030/美眉的野心.[中英双字.1024分辨率]/[电影天堂www.dygod.org]美眉的野心BD中英双字.rmvb
我的超级前女友,喜剧/犯罪/剧情/爱情/科幻/惊悚,伊万&middot;瑞特曼 Ivan Reitman, , ,ftp://dygod1:dygod1@d070.dygod.org:6567/我的超级前女友.[中英双字.1024分辨率]/[电影天堂www.dygod.org]我的超级前女友BD中英双字.rmvb
卡车司机,剧情,詹姆斯&middot;莫特恩 James Mottern, , ,ftp://dygod1:dygod1@d022.dygod.org:3000/卡车司机DVD中英双字/[电影天堂www.dygod.org]卡车司机DVD中英双字.rmvb
谜一样的双眼,犯罪/剧情/神秘/爱情/惊悚,胡安&middot;何塞&middot;坎帕内利亚 Juan Jos&eacute; Campanella, , ,ftp://dygod1:dygod1@d022.dygod.org:2002/谜一样的双眼DVD中英双字/[电影天堂www.dygod.org]谜一样的双眼DVD中英双字.rmvb
狼族盟约/阻魔特攻,动作/恐怖/惊险/奇幻,克里斯托弗&middot;甘斯 Christophe Gans, , ,ftp://dygod1:dygod1@d050.dygod.org:2386/狼族盟约.[中英双字.1024分辨率]/[电影天堂www.dygod.org]狼族盟约BD中英双字.rmvb
34街奇迹/梦幻街奇缘,剧情/家庭/幻想,莱斯&middot;梅菲尔德 Les Mayfield, , ,ftp://dygod1:dygod1@d050.dygod.org:1295/34街奇迹.[中英双字.1024分辨率]/[电影天堂www.dygod.org]34街奇迹BD中英双字.rmvb
造物弄人/创生/创造,传记/剧情&nbsp; ,乔恩&middot;阿米尔 Jon Amiel, , ,ftp://dygod2:dygod2@d070.dygod.org:6566/造物弄人.[中英双字.1024分辨率]/[电影天堂www.dygod.org]造物弄人BD中英双字.rmvb
光晕：传奇,动画/动作/科幻,Shinji Aramaki&nbsp; (segment &quot;The Package&quot;)&nbsp; , , ,ftp://dygod1:dygod1@d022.dygod.org:1002/光晕：传奇.[中英双字.1024分辨率]/[电影天堂www.dygod.org]光晕：传奇cd1.rmvb
但丁的地狱之旅,动画,Boris Acosta, , ,ftp://dygod1:dygod1@d050.dygod.org:2385/但丁的地狱之旅DVD中英双字/[电影天堂www.dygod.org]但丁的地狱之旅.rmvb
光晕：传奇,动画/动作/科幻,Shinji Aramaki&nbsp; (segment &quot;The Package&quot;)&nbsp; , , ,ftp://dygod1:dygod1@d070.dygod.org:6565/光晕：传奇DVD中英双字/[电影天堂www.dygod.org]光晕：传奇cd1.rmvb
黑色炸药,动作/喜剧,斯科特&middot;桑德斯 Scott Sanders, , ,ftp://dygod1:dygod1@d050.dygod.org:2383/黑色炸药.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]黑色炸药BD中英双字.rmvb
科学怪人之再生情缘,剧情/恐怖/爱情/科幻,肯尼思&middot;布拉纳 Kenneth Branagh, , ,ftp://dygod1:dygod1@d022.dygod.org:1001/科学怪人之再生情缘.[中英双字.1024分辨率]/[电影天堂www.dygod.org]再生情缘BD中英双字.rmvb
敲响天堂之门,动作/喜剧/犯罪/惊悚,Thomas Jahn, , ,ftp://dygod1:dygod1@d022.dygod.org:2000/敲响天堂之门.[中字.1024分辨率]/[电影天堂www.dygod.org]敲响天堂之门BD中字.rmvb
海军陆战队员,动作/剧情/惊悚,约翰&middot;邦尼托 John Bonito, , ,ftp://dygod1:dygod1@d020.dygod.org:2251/海军陆战队员.[中英双字.1024分辨率]/[电影天堂www.dygod.com]海军陆战队员BD中英双字.rmvb
幻想之地,喜剧/剧情/幻想,凯利&middot;柯克帕特里克 Karey Kirkpat, , ,ftp://dygod1:dygod1@d050.dygod.org:2382/幻想之地.[中英双字.1024分辨率]/[电影天堂www.dygod.com]幻想之地BD中英双字.rmvb
死亡之雪,动作/冒险/喜剧/剧情/恐怖/神秘/惊悚,托米&middot;维尔科拉 Tommy Wirkola, , ,ftp://dygod1:dygod1@d050.dygod.org:1294/死亡之雪.[中字.1024分辨率]/[电影天堂www.dygod.com]死亡之雪BD中字.rmvb
母性/母亲,喜剧,凯瑟琳&middot;迪克曼 Katherine Dieckmann, , ,ftp://dygod1:dygod1@d001.dygod.org:5080/母性DVD中英双字/[电影天堂www.dygod.com]母性DVD中英双字.rmvb
邪恶之屋,恐怖/惊悚,Ti West , , ,ftp://dygod1:dygod1@d070.dygod.org:5028/邪恶之屋.[中英双字.1024分辨率]/[电影天堂www.dygod.com]邪恶之屋BD中英双字.rmvb
灾难之城,恐怖,David Gregory , , ,ftp://dygod1:dygod1@d050.dygod.org:2381/灾难之城.[中英双字.1024分辨率]/[电影天堂www.dygod.com]灾难之城BD中英双字.rmvb
空中决战/捍卫天骑,冒险/动作,吉拉尔&middot;皮雷, , ,ftp://dygod1:dygod1@d050.dygod.org:1293/空中决战.[中字.1024分辨率]/[电影天堂www.dygod.com]空中决战BD中字.rmvb
活死人黎明,动作/科幻/恐怖,George A. Romero, , ,ftp://dygod1:dygod1@d020.dygod.org:4107/活死人黎明.[中字.1024分辨率]/[电影天堂www.dygod.com]活死人黎明BD中字.rmvb
不要回头,剧情,玛丽娜&middot;德&middot;范 Marina de Van, , ,ftp://dygod1:dygod1@d020.dygod.org:4106/不要回头.[中字.1024分辨率]/[电影天堂www.dygod.com]不要回头BD中字.rmvb
刺客信条：血系,动作,Joshua Rubin, , ,ftp://dygod1:dygod1@d198.dygod.com:5027/刺客信条：血系.[中字.1024分辨率]/[电影天堂www.dygod.com]刺客信条：血系BD中字.rmvb
回声/夺命回声,剧情/恐怖/神秘/惊悚,杨&middot;劳拉纳斯 Yam Laranas, , ,ftp://dygod1:dygod1@d050.dygod.org:2380/回声.[中英双字.1024分辨率]/[电影天堂www.dygod.com]回声BD中英双字.rmvb
神秘的地洞,恐怖/惊悚/西部,J.T. Petty, , ,ftp://dygod1:dygod1@d050.dygod.org:1292/神秘的地洞.[中英双字.1024分辨率]/[电影天堂www.dygod.com]神秘的地洞BD中英双字.rmvb
邪恶之屋,恐怖/惊悚,Ti West , , ,ftp://dygod1:dygod1@d502.dygod.com:4105/邪恶之屋DVD中英双字/[电影天堂www.dygod.com]邪恶之屋DVD中英双字.rmvb
危险人物,动作/惊悚,Keoni Waxman, , ,ftp://dygod1:dygod1@d502.dygod.com:4103/危险人物DVD/[电影天堂www.dygod.com]危险人物DVD.rmvb
爱不胜防,剧情/爱情,布兰登&middot;坎普 Brandon Camp, , ,ftp://dygod1:dygod1@d300.dygod.com:1291/爱不胜防.[中英双字.1024分辨率]/[电影天堂www.dygod.com]爱不胜防BD中英双字.rmvb
明亮的星/璀璨情诗,传记/剧情/爱情,简&middot;坎皮恩 Jane Campion, , ,ftp://dygod1:dygod1@d198.dygod.com:5025/明亮的星DVD中英双字/[电影天堂www.dygod.com]明亮的星cd1.rmvb
潘神的迷宫,奇幻/惊悚/剧情/恐怖&nbsp; ,Guillermo del Toro, , ,ftp://dygod1:dygod1@d300.dygod.com:1290/潘神的迷宫.[中英双字.1024分辨率]/[电影天堂www.dygod.com]潘神的迷宫BD中英双字.rmvb
躲藏/隐藏摄影机,剧情/神秘/惊悚,迈克尔&middot;哈内克 Michael Haneke, , ,ftp://dygod1:dygod1@d300.dygod.com:2378/躲藏.[中字.1024分辨率]/[电影天堂www.dygod.com]躲藏BD中字.rmvb
爱不胜防,剧情/爱情,布兰登&middot;坎普 Brandon Camp, , ,ftp://dygod1:dygod1@d502.dygod.com:4102/爱不胜防/[电影天堂www.dygod.com]爱不胜防cd1.rmvb
